id,bpm,timestamp,human_readable
583,83.0,1617469212,04/03/2021 13:00:12
584,84.0,1617469212,04/03/2021 13:00:12
585,85.0,1617469213,04/03/2021 13:00:13
586,85.0,1617469215,04/03/2021 13:00:15
587,85.0,1617469216,04/03/2021 13:00:16
588,89.0,1617469229,04/03/2021 13:00:29
589,80.0,1617469256,04/03/2021 13:00:56
590,79.0,1617469257,04/03/2021 13:00:57
591,69.0,1617469290,04/03/2021 13:01:30
592,68.0,1617469291,04/03/2021 13:01:31
593,65.0,1617469318,04/03/2021 13:01:58
594,65.0,1617469318,04/03/2021 13:01:58
595,64.0,1617469329,04/03/2021 13:02:09
596,64.0,1617469330,04/03/2021 13:02:10
597,65.0,1617469349,04/03/2021 13:02:29
598,67.0,1617469358,04/03/2021 13:02:38
599,68.0,1617469364,04/03/2021 13:02:44
600,69.0,1617469372,04/03/2021 13:02:52
601,70.0,1617469373,04/03/2021 13:02:53
602,71.0,1617469374,04/03/2021 13:02:54
603,72.0,1617469377,04/03/2021 13:02:57
604,73.0,1617469378,04/03/2021 13:02:58
605,74.0,1617469379,04/03/2021 13:02:59
606,74.0,1617469380,04/03/2021 13:03:00
607,86.0,1617469437,04/03/2021 13:03:57
608,87.0,1617469443,04/03/2021 13:04:03
609,71.0,1617469556,04/03/2021 13:05:56
610,71.0,1617469558,04/03/2021 13:05:58
611,70.0,1617469565,04/03/2021 13:06:05
612,74.0,1617469647,04/03/2021 13:07:27
613,74.0,1617469649,04/03/2021 13:07:29
614,74.0,1617469856,04/03/2021 13:10:56
615,73.0,1617469858,04/03/2021 13:10:58
616,72.0,1617469859,04/03/2021 13:10:59
617,72.0,1617469865,04/03/2021 13:11:05
618,71.0,1617469868,04/03/2021 13:11:08
619,72.0,1617469891,04/03/2021 13:11:31
620,79.0,1617469965,04/03/2021 13:12:45
621,79.0,1617469969,04/03/2021 13:12:49
622,75.0,1617470037,04/03/2021 13:13:57
623,73.0,1617470038,04/03/2021 13:13:58
624,69.0,1617470040,04/03/2021 13:14:00
625,67.0,1617470041,04/03/2021 13:14:01
626,66.0,1617470042,04/03/2021 13:14:02
627,61.0,1617470107,04/03/2021 13:15:07
628,62.0,1617470149,04/03/2021 13:15:49
629,65.0,1617470187,04/03/2021 13:16:27
630,65.0,1617470189,04/03/2021 13:16:29
631,65.0,1617470190,04/03/2021 13:16:30
632,74.0,1617470228,04/03/2021 13:17:08
633,74.0,1617470231,04/03/2021 13:17:11
634,74.0,1617470232,04/03/2021 13:17:12
635,77.0,1617470246,04/03/2021 13:17:26
636,78.0,1617470248,04/03/2021 13:17:28
637,79.0,1617470250,04/03/2021 13:17:30
638,80.0,1617470251,04/03/2021 13:17:31
639,78.0,1617470260,04/03/2021 13:17:40
640,78.0,1617470275,04/03/2021 13:17:55
641,97.0,1617470312,04/03/2021 13:18:32
642,98.0,1617470313,04/03/2021 13:18:33
643,99.0,1617470314,04/03/2021 13:18:34
644,100.0,1617470315,04/03/2021 13:18:35
645,100.0,1617470323,04/03/2021 13:18:43
646,100.0,1617470325,04/03/2021 13:18:45
647,101.0,1617470326,04/03/2021 13:18:46
648,103.0,1617470339,04/03/2021 13:18:59
649,102.0,1617470343,04/03/2021 13:19:03
650,103.0,1617470343,04/03/2021 13:19:03
651,103.0,1617470344,04/03/2021 13:19:04
652,103.0,1617470357,04/03/2021 13:19:17
653,102.0,1617470358,04/03/2021 13:19:18
654,92.0,1617470397,04/03/2021 13:19:57
655,90.0,1617470399,04/03/2021 13:19:59
656,79.0,1617470458,04/03/2021 13:20:58
657,78.0,1617470458,04/03/2021 13:20:58
658,76.0,1617470475,04/03/2021 13:21:15
659,76.0,1617470489,04/03/2021 13:21:29
660,76.0,1617470489,04/03/2021 13:21:29
661,67.0,1617470518,04/03/2021 13:21:58
662,68.0,1617470564,04/03/2021 13:22:44
663,66.0,1617470577,04/03/2021 13:22:57
664,66.0,1617470579,04/03/2021 13:22:59
665,71.0,1617470639,04/03/2021 13:23:59
666,74.0,1617470699,04/03/2021 13:24:59
667,68.0,1617470759,04/03/2021 13:25:59
668,70.0,1617470812,04/03/2021 13:26:52
669,73.0,1617470819,04/03/2021 13:26:59
670,68.0,1617470879,04/03/2021 13:27:59
671,70.0,1617470881,04/03/2021 13:28:01
672,67.0,1617471058,04/03/2021 13:30:58
673,69.0,1617471059,04/03/2021 13:30:59
674,69.0,1617471073,04/03/2021 13:31:13
675,71.0,1617471090,04/03/2021 13:31:30
676,71.0,1617471159,04/03/2021 13:32:39
677,71.0,1617471164,04/03/2021 13:32:44
678,69.0,1617471189,04/03/2021 13:33:09
679,82.0,1617471276,04/03/2021 13:34:36
680,84.0,1617471297,04/03/2021 13:34:57
681,85.0,1617471298,04/03/2021 13:34:58
682,125.0,1617471348,04/03/2021 13:35:48
683,126.0,1617471350,04/03/2021 13:35:50
684,126.0,1617471353,04/03/2021 13:35:53
685,123.0,1617471357,04/03/2021 13:35:57
686,123.0,1617471357,04/03/2021 13:35:57
687,122.0,1617471359,04/03/2021 13:35:59
688,72.0,1617471447,04/03/2021 13:37:27
689,71.0,1617471663,04/03/2021 13:41:03
690,71.0,1617471664,04/03/2021 13:41:04
691,70.0,1617471666,04/03/2021 13:41:06
692,71.0,1617471667,04/03/2021 13:41:07
693,70.0,1617471669,04/03/2021 13:41:09
694,70.0,1617471678,04/03/2021 13:41:18
695,70.0,1617471679,04/03/2021 13:41:19
696,70.0,1617471680,04/03/2021 13:41:20
697,80.0,1617471688,04/03/2021 13:41:28
698,79.0,1617471693,04/03/2021 13:41:33
699,79.0,1617471959,04/03/2021 13:45:59
700,79.0,1617471960,04/03/2021 13:46:00
701,72.0,1617472047,04/03/2021 13:47:27
702,74.0,1617472110,04/03/2021 13:48:30
703,74.0,1617472114,04/03/2021 13:48:34
704,73.0,1617472115,04/03/2021 13:48:35
705,71.0,1617472259,04/03/2021 13:50:59
706,70.0,1617472259,04/03/2021 13:50:59
707,72.0,1617472310,04/03/2021 13:51:50
708,68.0,1617472310,04/03/2021 13:51:50
709,67.0,1617472327,04/03/2021 13:52:07
710,74.0,1617472347,04/03/2021 13:52:27
711,73.0,1617472351,04/03/2021 13:52:31
712,72.0,1617472503,04/03/2021 13:55:03
713,73.0,1617472522,04/03/2021 13:55:22
714,71.0,1617472553,04/03/2021 13:55:53
715,71.0,1617472554,04/03/2021 13:55:54
716,71.0,1617472555,04/03/2021 13:55:55
717,70.0,1617472556,04/03/2021 13:55:56
718,71.0,1617472561,04/03/2021 13:56:01
719,72.0,1617472800,04/03/2021 14:00:00
720,72.0,1617472800,04/03/2021 14:00:00
721,73.0,1617472801,04/03/2021 14:00:01
722,73.0,1617472802,04/03/2021 14:00:02
723,74.0,1617472803,04/03/2021 14:00:03
724,76.0,1617472814,04/03/2021 14:00:14
725,73.0,1617472831,04/03/2021 14:00:31
726,72.0,1617472859,04/03/2021 14:00:59
727,72.0,1617472860,04/03/2021 14:01:00
728,70.0,1617472927,04/03/2021 14:02:07
729,70.0,1617472928,04/03/2021 14:02:08
730,70.0,1617472928,04/03/2021 14:02:08
731,70.0,1617472931,04/03/2021 14:02:11
732,70.0,1617472932,04/03/2021 14:02:12
733,72.0,1617472958,04/03/2021 14:02:38
734,72.0,1617472960,04/03/2021 14:02:40
735,67.0,1617473107,04/03/2021 14:05:07
736,68.0,1617473109,04/03/2021 14:05:09
737,67.0,1617473110,04/03/2021 14:05:10
738,67.0,1617473111,04/03/2021 14:05:11
739,64.0,1617473159,04/03/2021 14:05:59
740,65.0,1617473163,04/03/2021 14:06:03
741,66.0,1617473165,04/03/2021 14:06:05
742,66.0,1617473167,04/03/2021 14:06:07
743,67.0,1617473247,04/03/2021 14:07:27
744,66.0,1617473352,04/03/2021 14:09:12
745,68.0,1617473399,04/03/2021 14:09:59
746,68.0,1617473400,04/03/2021 14:10:00
747,68.0,1617473414,04/03/2021 14:10:14
748,69.0,1617473429,04/03/2021 14:10:29
749,69.0,1617473430,04/03/2021 14:10:30
750,64.0,1617473459,04/03/2021 14:10:59
751,64.0,1617473459,04/03/2021 14:10:59
752,64.0,1617473460,04/03/2021 14:11:00
753,63.0,1617473465,04/03/2021 14:11:05
754,63.0,1617473468,04/03/2021 14:11:08
755,63.0,1617473469,04/03/2021 14:11:09
756,71.0,1617473647,04/03/2021 14:14:07
757,70.0,1617473647,04/03/2021 14:14:07
758,69.0,1617473648,04/03/2021 14:14:08
759,69.0,1617473652,04/03/2021 14:14:12
760,69.0,1617473654,04/03/2021 14:14:14
761,70.0,1617473702,04/03/2021 14:15:02
762,70.0,1617473705,04/03/2021 14:15:05
763,70.0,1617473707,04/03/2021 14:15:07
764,71.0,1617473708,04/03/2021 14:15:08
765,75.0,1617473732,04/03/2021 14:15:32
766,73.0,1617473746,04/03/2021 14:15:46
767,71.0,1617473792,04/03/2021 14:16:32
768,72.0,1617473835,04/03/2021 14:17:15
769,73.0,1617473837,04/03/2021 14:17:17
770,73.0,1617473838,04/03/2021 14:17:18
771,73.0,1617473839,04/03/2021 14:17:19
772,72.0,1617473847,04/03/2021 14:17:27
773,72.0,1617473847,04/03/2021 14:17:27
774,71.0,1617473895,04/03/2021 14:18:15
775,71.0,1617473898,04/03/2021 14:18:18
776,75.0,1617473925,04/03/2021 14:18:45
777,69.0,1617474031,04/03/2021 14:20:31
778,70.0,1617474032,04/03/2021 14:20:32
779,70.0,1617474044,04/03/2021 14:20:44
780,70.0,1617474045,04/03/2021 14:20:45
781,63.0,1617474360,04/03/2021 14:26:00
782,71.0,1617474447,04/03/2021 14:27:27
783,70.0,1617474447,04/03/2021 14:27:27
784,70.0,1617474598,04/03/2021 14:29:58
785,70.0,1617474600,04/03/2021 14:30:00
786,70.0,1617474602,04/03/2021 14:30:02
787,70.0,1617474604,04/03/2021 14:30:04
788,70.0,1617474604,04/03/2021 14:30:04
789,65.0,1617474616,04/03/2021 14:30:16
790,67.0,1617474660,04/03/2021 14:31:00
791,67.0,1617474660,04/03/2021 14:31:00
792,66.0,1617474677,04/03/2021 14:31:17
793,67.0,1617474689,04/03/2021 14:31:29
794,68.0,1617474690,04/03/2021 14:31:30
795,71.0,1617474825,04/03/2021 14:33:45
796,70.0,1617474825,04/03/2021 14:33:45
797,71.0,1617474829,04/03/2021 14:33:49
798,71.0,1617474831,04/03/2021 14:33:51
799,71.0,1617474834,04/03/2021 14:33:54
800,64.0,1617474960,04/03/2021 14:36:00
801,65.0,1617474960,04/03/2021 14:36:00
802,66.0,1617474961,04/03/2021 14:36:01
803,67.0,1617474965,04/03/2021 14:36:05
804,65.0,1617474972,04/03/2021 14:36:12
805,64.0,1617474973,04/03/2021 14:36:13
806,63.0,1617474974,04/03/2021 14:36:14
807,76.0,1617475047,04/03/2021 14:37:27
808,67.0,1617475199,04/03/2021 14:39:59
809,69.0,1617475214,04/03/2021 14:40:14
810,69.0,1617475225,04/03/2021 14:40:25
811,69.0,1617475226,04/03/2021 14:40:26
812,78.0,1617475260,04/03/2021 14:41:00
813,72.0,1617475281,04/03/2021 14:41:21
814,73.0,1617475286,04/03/2021 14:41:26
815,73.0,1617475287,04/03/2021 14:41:27
816,67.0,1617475465,04/03/2021 14:44:25
817,67.0,1617475466,04/03/2021 14:44:26
818,64.0,1617475548,04/03/2021 14:45:48
819,64.0,1617475563,04/03/2021 14:46:03
820,71.0,1617475647,04/03/2021 14:47:27
821,69.0,1617475801,04/03/2021 14:50:01
822,70.0,1617475803,04/03/2021 14:50:03
823,69.0,1617475804,04/03/2021 14:50:04
824,69.0,1617475805,04/03/2021 14:50:05
825,69.0,1617475809,04/03/2021 14:50:09
826,68.0,1617475810,04/03/2021 14:50:10
827,67.0,1617475815,04/03/2021 14:50:15
828,68.0,1617475822,04/03/2021 14:50:22
829,66.0,1617475861,04/03/2021 14:51:01
830,62.0,1617475891,04/03/2021 14:51:31
831,64.0,1617475973,04/03/2021 14:52:53
832,64.0,1617475974,04/03/2021 14:52:54
833,64.0,1617475975,04/03/2021 14:52:55
834,57.0,1617476069,04/03/2021 14:54:29
835,57.0,1617476071,04/03/2021 14:54:31
836,57.0,1617476072,04/03/2021 14:54:32
837,75.0,1617476162,04/03/2021 14:56:02
838,75.0,1617476163,04/03/2021 14:56:03
839,75.0,1617476163,04/03/2021 14:56:03
840,72.0,1617476213,04/03/2021 14:56:53
841,63.0,1617476247,04/03/2021 14:57:27
842,63.0,1617476253,04/03/2021 14:57:33
843,69.0,1617476414,04/03/2021 15:00:14
844,70.0,1617476416,04/03/2021 15:00:16
845,70.0,1617476417,04/03/2021 15:00:17
846,72.0,1617476428,04/03/2021 15:00:28
847,72.0,1617476446,04/03/2021 15:00:46
848,69.0,1617476463,04/03/2021 15:01:03
849,65.0,1617476489,04/03/2021 15:01:29
850,65.0,1617476489,04/03/2021 15:01:29
851,66.0,1617476492,04/03/2021 15:01:32
852,65.0,1617476506,04/03/2021 15:01:46
853,65.0,1617476508,04/03/2021 15:01:48
854,65.0,1617476510,04/03/2021 15:01:50
855,65.0,1617476517,04/03/2021 15:01:57
856,66.0,1617476522,04/03/2021 15:02:02
857,66.0,1617476523,04/03/2021 15:02:03
858,65.0,1617476525,04/03/2021 15:02:05
859,67.0,1617476529,04/03/2021 15:02:09
860,68.0,1617476531,04/03/2021 15:02:11
861,69.0,1617476532,04/03/2021 15:02:12
862,69.0,1617476534,04/03/2021 15:02:14
863,69.0,1617476542,04/03/2021 15:02:22
864,69.0,1617476543,04/03/2021 15:02:23
865,69.0,1617476547,04/03/2021 15:02:27
866,69.0,1617476549,04/03/2021 15:02:29
867,69.0,1617476553,04/03/2021 15:02:33
868,69.0,1617476554,04/03/2021 15:02:34
869,67.0,1617476559,04/03/2021 15:02:39
870,66.0,1617476560,04/03/2021 15:02:40
871,66.0,1617476561,04/03/2021 15:02:41
872,66.0,1617476562,04/03/2021 15:02:42
873,64.0,1617476576,04/03/2021 15:02:56
874,72.0,1617476596,04/03/2021 15:03:16
875,77.0,1617476611,04/03/2021 15:03:31
876,78.0,1617476611,04/03/2021 15:03:31
877,79.0,1617476612,04/03/2021 15:03:32
878,80.0,1617476614,04/03/2021 15:03:34
879,79.0,1617476616,04/03/2021 15:03:36
880,81.0,1617476617,04/03/2021 15:03:37
881,82.0,1617476618,04/03/2021 15:03:38
882,84.0,1617476633,04/03/2021 15:03:53
883,90.0,1617476697,04/03/2021 15:04:57
884,91.0,1617476699,04/03/2021 15:04:59
885,97.0,1617476721,04/03/2021 15:05:21
886,99.0,1617476722,04/03/2021 15:05:22
887,101.0,1617476723,04/03/2021 15:05:23
888,102.0,1617476724,04/03/2021 15:05:24
889,103.0,1617476725,04/03/2021 15:05:25
890,104.0,1617476726,04/03/2021 15:05:26
891,106.0,1617476757,04/03/2021 15:05:57
892,107.0,1617476759,04/03/2021 15:05:59
893,110.0,1617476763,04/03/2021 15:06:03
894,111.0,1617476764,04/03/2021 15:06:04
895,112.0,1617476765,04/03/2021 15:06:05
896,113.0,1617476766,04/03/2021 15:06:06
897,113.0,1617476767,04/03/2021 15:06:07
898,112.0,1617476776,04/03/2021 15:06:16
899,113.0,1617476798,04/03/2021 15:06:38
900,113.0,1617476802,04/03/2021 15:06:42
901,113.0,1617476803,04/03/2021 15:06:43
902,111.0,1617476819,04/03/2021 15:06:59
903,115.0,1617476840,04/03/2021 15:07:20
904,114.0,1617476841,04/03/2021 15:07:21
905,114.0,1617476843,04/03/2021 15:07:23
906,114.0,1617476845,04/03/2021 15:07:25
907,113.0,1617476848,04/03/2021 15:07:28
908,113.0,1617476849,04/03/2021 15:07:29
909,113.0,1617476851,04/03/2021 15:07:31
910,112.0,1617476852,04/03/2021 15:07:32
911,112.0,1617476855,04/03/2021 15:07:35
912,112.0,1617476857,04/03/2021 15:07:37
913,113.0,1617476860,04/03/2021 15:07:40
914,113.0,1617476861,04/03/2021 15:07:41
915,117.0,1617476879,04/03/2021 15:07:59
916,117.0,1617476879,04/03/2021 15:07:59
917,135.0,1617476929,04/03/2021 15:08:49
918,137.0,1617476935,04/03/2021 15:08:55
919,136.0,1617476935,04/03/2021 15:08:55
920,137.0,1617476936,04/03/2021 15:08:56
921,138.0,1617476941,04/03/2021 15:09:01
922,137.0,1617476942,04/03/2021 15:09:02
923,143.0,1617476969,04/03/2021 15:09:29
924,143.0,1617476971,04/03/2021 15:09:31
925,142.0,1617476972,04/03/2021 15:09:32
926,140.0,1617476974,04/03/2021 15:09:34
927,140.0,1617476976,04/03/2021 15:09:36
928,141.0,1617476990,04/03/2021 15:09:50
929,140.0,1617476998,04/03/2021 15:09:58
930,139.0,1617477000,04/03/2021 15:10:00
931,136.0,1617477001,04/03/2021 15:10:01
932,135.0,1617477002,04/03/2021 15:10:02
933,135.0,1617477006,04/03/2021 15:10:06
934,135.0,1617477012,04/03/2021 15:10:12
935,136.0,1617477013,04/03/2021 15:10:13
936,136.0,1617477018,04/03/2021 15:10:18
937,135.0,1617477019,04/03/2021 15:10:19
938,135.0,1617477024,04/03/2021 15:10:24
939,135.0,1617477025,04/03/2021 15:10:25
940,135.0,1617477028,04/03/2021 15:10:28
941,135.0,1617477030,04/03/2021 15:10:30
942,136.0,1617477031,04/03/2021 15:10:31
943,136.0,1617477032,04/03/2021 15:10:32
944,134.0,1617477036,04/03/2021 15:10:36
945,133.0,1617477038,04/03/2021 15:10:38
946,134.0,1617477042,04/03/2021 15:10:42
947,135.0,1617477043,04/03/2021 15:10:43
948,136.0,1617477045,04/03/2021 15:10:45
949,136.0,1617477048,04/03/2021 15:10:48
950,136.0,1617477049,04/03/2021 15:10:49
951,137.0,1617477051,04/03/2021 15:10:51
952,138.0,1617477054,04/03/2021 15:10:54
953,137.0,1617477054,04/03/2021 15:10:54
954,137.0,1617477055,04/03/2021 15:10:55
955,138.0,1617477056,04/03/2021 15:10:56
956,138.0,1617477057,04/03/2021 15:10:57
957,138.0,1617477061,04/03/2021 15:11:01
958,140.0,1617477066,04/03/2021 15:11:06
959,143.0,1617477067,04/03/2021 15:11:07
960,146.0,1617477068,04/03/2021 15:11:08
961,147.0,1617477069,04/03/2021 15:11:09
962,148.0,1617477072,04/03/2021 15:11:12
963,149.0,1617477075,04/03/2021 15:11:15
964,149.0,1617477076,04/03/2021 15:11:16
965,149.0,1617477077,04/03/2021 15:11:17
966,149.0,1617477089,04/03/2021 15:11:29
967,150.0,1617477089,04/03/2021 15:11:29
968,150.0,1617477092,04/03/2021 15:11:32
969,151.0,1617477095,04/03/2021 15:11:35
970,152.0,1617477098,04/03/2021 15:11:38
971,152.0,1617477100,04/03/2021 15:11:40
972,152.0,1617477108,04/03/2021 15:11:48
973,153.0,1617477119,04/03/2021 15:11:59
974,153.0,1617477121,04/03/2021 15:12:01
975,154.0,1617477121,04/03/2021 15:12:01
976,156.0,1617477125,04/03/2021 15:12:05
977,157.0,1617477126,04/03/2021 15:12:06
978,158.0,1617477127,04/03/2021 15:12:07
979,157.0,1617477179,04/03/2021 15:12:59
980,154.0,1617477182,04/03/2021 15:13:02
981,153.0,1617477183,04/03/2021 15:13:03
982,152.0,1617477184,04/03/2021 15:13:04
983,153.0,1617477186,04/03/2021 15:13:06
984,153.0,1617477189,04/03/2021 15:13:09
985,153.0,1617477190,04/03/2021 15:13:10
986,153.0,1617477193,04/03/2021 15:13:13
987,153.0,1617477195,04/03/2021 15:13:15
988,151.0,1617477197,04/03/2021 15:13:17
989,150.0,1617477198,04/03/2021 15:13:18
990,149.0,1617477199,04/03/2021 15:13:19
991,146.0,1617477201,04/03/2021 15:13:21
992,145.0,1617477202,04/03/2021 15:13:22
993,145.0,1617477203,04/03/2021 15:13:23
994,145.0,1617477215,04/03/2021 15:13:35
995,145.0,1617477218,04/03/2021 15:13:38
996,145.0,1617477219,04/03/2021 15:13:39
997,145.0,1617477225,04/03/2021 15:13:45
998,145.0,1617477225,04/03/2021 15:13:45
999,145.0,1617477230,04/03/2021 15:13:50
1000,148.0,1617477239,04/03/2021 15:13:59
1001,148.0,1617477240,04/03/2021 15:14:00
1002,150.0,1617477243,04/03/2021 15:14:03
1003,151.0,1617477244,04/03/2021 15:14:04
1004,152.0,1617477246,04/03/2021 15:14:06
1005,153.0,1617477248,04/03/2021 15:14:08
1006,153.0,1617477250,04/03/2021 15:14:10
1007,154.0,1617477251,04/03/2021 15:14:11
1008,153.0,1617477254,04/03/2021 15:14:14
1009,154.0,1617477261,04/03/2021 15:14:21
1010,155.0,1617477282,04/03/2021 15:14:42
1011,157.0,1617477283,04/03/2021 15:14:43
1012,157.0,1617477285,04/03/2021 15:14:45
1013,157.0,1617477286,04/03/2021 15:14:46
1014,158.0,1617477287,04/03/2021 15:14:47
1015,158.0,1617477289,04/03/2021 15:14:49
1016,158.0,1617477294,04/03/2021 15:14:54
1017,158.0,1617477296,04/03/2021 15:14:56
1018,158.0,1617477300,04/03/2021 15:15:00
1019,158.0,1617477301,04/03/2021 15:15:01
1020,159.0,1617477303,04/03/2021 15:15:03
1021,159.0,1617477306,04/03/2021 15:15:06
1022,159.0,1617477307,04/03/2021 15:15:07
1023,161.0,1617477320,04/03/2021 15:15:20
1024,162.0,1617477324,04/03/2021 15:15:24
1025,163.0,1617477325,04/03/2021 15:15:25
1026,162.0,1617477327,04/03/2021 15:15:27
1027,161.0,1617477349,04/03/2021 15:15:49
1028,161.0,1617477350,04/03/2021 15:15:50
1029,168.0,1617477391,04/03/2021 15:16:31
1030,168.0,1617477392,04/03/2021 15:16:32
1031,168.0,1617477393,04/03/2021 15:16:33
1032,169.0,1617477395,04/03/2021 15:16:35
1033,156.0,1617477417,04/03/2021 15:16:57
1034,138.0,1617477447,04/03/2021 15:17:27
1035,137.0,1617477454,04/03/2021 15:17:34
1036,136.0,1617477455,04/03/2021 15:17:35
1037,137.0,1617477458,04/03/2021 15:17:38
1038,137.0,1617477459,04/03/2021 15:17:39
1039,134.0,1617477477,04/03/2021 15:17:57
1040,135.0,1617477477,04/03/2021 15:17:57
1041,135.0,1617477483,04/03/2021 15:18:03
1042,131.0,1617477483,04/03/2021 15:18:03
1043,130.0,1617477484,04/03/2021 15:18:04
1044,129.0,1617477485,04/03/2021 15:18:05
1045,129.0,1617477486,04/03/2021 15:18:06
1046,134.0,1617477505,04/03/2021 15:18:25
1047,134.0,1617477508,04/03/2021 15:18:28
1048,133.0,1617477509,04/03/2021 15:18:29
1049,138.0,1617477537,04/03/2021 15:18:57
1050,138.0,1617477539,04/03/2021 15:18:59
1051,128.0,1617477580,04/03/2021 15:19:40
1052,128.0,1617477583,04/03/2021 15:19:43
1053,127.0,1617477586,04/03/2021 15:19:46
1054,126.0,1617477587,04/03/2021 15:19:47
1055,128.0,1617477597,04/03/2021 15:19:57
1056,128.0,1617477599,04/03/2021 15:19:59
1057,129.0,1617477601,04/03/2021 15:20:01
1058,129.0,1617477602,04/03/2021 15:20:02
1059,134.0,1617477622,04/03/2021 15:20:22
1060,135.0,1617477622,04/03/2021 15:20:22
1061,136.0,1617477623,04/03/2021 15:20:23
1062,137.0,1617477624,04/03/2021 15:20:24
1063,138.0,1617477625,04/03/2021 15:20:25
1064,139.0,1617477627,04/03/2021 15:20:27
1065,139.0,1617477640,04/03/2021 15:20:40
1066,137.0,1617477644,04/03/2021 15:20:44
1067,137.0,1617477656,04/03/2021 15:20:56
1068,136.0,1617477661,04/03/2021 15:21:01
1069,127.0,1617477672,04/03/2021 15:21:12
1070,126.0,1617477673,04/03/2021 15:21:13
1071,126.0,1617477674,04/03/2021 15:21:14
1072,128.0,1617477675,04/03/2021 15:21:15
1073,126.0,1617477675,04/03/2021 15:21:15
1074,125.0,1617477689,04/03/2021 15:21:29
1075,123.0,1617477717,04/03/2021 15:21:57
1076,130.0,1617477738,04/03/2021 15:22:18
1077,129.0,1617477743,04/03/2021 15:22:23
1078,129.0,1617477744,04/03/2021 15:22:24
1079,129.0,1617477745,04/03/2021 15:22:25
1080,131.0,1617477750,04/03/2021 15:22:30
1081,133.0,1617477750,04/03/2021 15:22:30
1082,135.0,1617477751,04/03/2021 15:22:31
1083,136.0,1617477752,04/03/2021 15:22:32
1084,138.0,1617477777,04/03/2021 15:22:57
1085,150.0,1617477837,04/03/2021 15:23:57
1086,158.0,1617477897,04/03/2021 15:24:57
1087,158.0,1617477899,04/03/2021 15:24:59
1088,153.0,1617477908,04/03/2021 15:25:08
1089,133.0,1617477939,04/03/2021 15:25:39
1090,132.0,1617477940,04/03/2021 15:25:40
1091,131.0,1617477944,04/03/2021 15:25:44
1092,130.0,1617477945,04/03/2021 15:25:45
1093,129.0,1617477946,04/03/2021 15:25:46
1094,129.0,1617477947,04/03/2021 15:25:47
1095,127.0,1617477959,04/03/2021 15:25:59
1096,125.0,1617478017,04/03/2021 15:26:57
1097,124.0,1617478018,04/03/2021 15:26:58
1098,109.0,1617478053,04/03/2021 15:27:33
1099,109.0,1617478053,04/03/2021 15:27:33
1100,108.0,1617478056,04/03/2021 15:27:36
1101,108.0,1617478058,04/03/2021 15:27:38
1102,98.0,1617478079,04/03/2021 15:27:59
1103,92.0,1617478139,04/03/2021 15:28:59
1104,85.0,1617478200,04/03/2021 15:30:00
1105,85.0,1617478201,04/03/2021 15:30:01
1106,85.0,1617478203,04/03/2021 15:30:03
1107,87.0,1617478214,04/03/2021 15:30:14
1108,88.0,1617478215,04/03/2021 15:30:15
1109,84.0,1617478230,04/03/2021 15:30:30
1110,83.0,1617478230,04/03/2021 15:30:30
1111,86.0,1617478257,04/03/2021 15:30:57
1112,87.0,1617478259,04/03/2021 15:30:59
1113,78.0,1617478319,04/03/2021 15:31:59
1114,81.0,1617478377,04/03/2021 15:32:57
1115,80.0,1617478378,04/03/2021 15:32:58
1116,90.0,1617478437,04/03/2021 15:33:57
1117,91.0,1617478438,04/03/2021 15:33:58
